201,102.10,2024.10.30 20:08:14,2024-10-30 12:08:14,BTCUSD
202,99.40,2024.10.30 20:08:15,2024-10-30 12:08:14,BTCUSD
203,95.90,2024.10.30 20:08:16,2024-10-30 12:08:15,BTCUSD
204,95.90,2024.10.30 20:08:20,2024-10-30 12:08:19,BTCUSD
205,95.90,2024.10.30 20:08:20,2024-10-30 12:08:19,BTCUSD
206,105.00,2024.10.30 20:08:20,2024-10-30 12:08:20,BTCUSD
207,101.50,2024.10.30 20:08:32,2024-10-30 12:08:31,BTCUSD
208,99.30,2024.10.30 20:08:33,2024-10-30 12:08:32,BTCUSD
209,98.50,2024.10.30 20:08:36,2024-10-30 12:08:35,BTCUSD
210,98.50,2024.10.30 20:08:42,2024-10-30 12:08:42,BTCUSD
211,98.50,2024.10.30 20:08:42,2024-10-30 12:08:42,BTCUSD
212,98.50,2024.10.30 20:08:42,2024-10-30 12:08:42,BTCUSD
213,105.00,2024.10.30 20:08:43,2024-10-30 12:08:42,BTCUSD
214,105.00,2024.10.30 20:08:44,2024-10-30 12:08:43,BTCUSD
215,109.00,2024.10.30 20:08:44,2024-10-30 12:08:43,BTCUSD
216,109.00,2024.10.30 20:08:45,2024-10-30 12:08:44,BTCUSD
217,109.00,2024.10.30 20:08:45,2024-10-30 12:08:44,BTCUSD
218,115.80,2024.10.30 20:08:45,2024-10-30 12:08:45,BTCUSD
219,115.80,2024.10.30 20:08:46,2024-10-30 12:08:45,BTCUSD
220,115.80,2024.10.30 20:08:46,2024-10-30 12:08:45,BTCUSD
221,118.30,2024.10.30 20:08:46,2024-10-30 12:08:45,BTCUSD
222,121.11,2024.10.30 20:08:47,2024-10-30 12:08:47,BTCUSD
223,121.25,2024.10.30 20:08:47,2024-10-30 12:08:47,BTCUSD
224,121.26,2024.10.30 20:08:47,2024-10-30 12:08:47,BTCUSD
225,121.25,2024.10.30 20:08:48,2024-10-30 12:08:47,BTCUSD
226,121.30,2024.10.30 20:08:48,2024-10-30 12:08:47,BTCUSD
227,123.31,2024.10.30 20:08:49,2024-10-30 12:08:48,BTCUSD
228,123.32,2024.10.30 20:08:49,2024-10-30 12:08:48,BTCUSD
229,123.26,2024.10.30 20:08:49,2024-10-30 12:08:48,BTCUSD
230,121.30,2024.10.30 20:08:49,2024-10-30 12:08:49,BTCUSD
231,121.30,2024.10.30 20:09:00,2024-10-30 12:08:59,BTCUSD
232,121.30,2024.10.30 20:09:00,2024-10-30 12:08:59,BTCUSD
233,128.30,2024.10.30 20:09:00,2024-10-30 12:08:59,BTCUSD
234,130.80,2024.10.30 20:09:00,2024-10-30 12:08:59,BTCUSD
235,131.80,2024.10.30 20:09:01,2024-10-30 12:09:00,BTCUSD
236,129.90,2024.10.30 20:09:03,2024-10-30 12:09:02,BTCUSD
237,129.20,2024.10.30 20:09:03,2024-10-30 12:09:02,BTCUSD
238,127.90,2024.10.30 20:09:03,2024-10-30 12:09:02,BTCUSD
239,126.90,2024.10.30 20:09:03,2024-10-30 12:09:03,BTCUSD
240,126.00,2024.10.30 20:09:03,2024-10-30 12:09:03,BTCUSD
241,126.00,2024.10.30 20:09:09,2024-10-30 12:09:09,BTCUSD
242,126.00,2024.10.30 20:09:09,2024-10-30 12:09:09,BTCUSD
243,126.00,2024.10.30 20:09:09,2024-10-30 12:09:09,BTCUSD
244,126.00,2024.10.30 20:09:10,2024-10-30 12:09:10,BTCUSD
245,125.90,2024.10.30 20:09:11,2024-10-30 12:09:10,BTCUSD
246,121.30,2024.10.30 20:09:11,2024-10-30 12:09:10,BTCUSD
247,120.10,2024.10.30 20:09:11,2024-10-30 12:09:10,BTCUSD
248,120.10,2024.10.30 20:09:11,2024-10-30 12:09:11,BTCUSD
249,120.10,2024.10.30 20:09:12,2024-10-30 12:09:12,BTCUSD
250,120.10,2024.10.30 20:09:12,2024-10-30 12:09:12,BTCUSD
251,130.70,2024.10.30 20:09:12,2024-10-30 12:09:12,BTCUSD
252,133.13,2024.10.30 20:09:13,2024-10-30 12:09:12,BTCUSD
253,132.74,2024.10.30 20:09:13,2024-10-30 12:09:12,BTCUSD
254,131.80,2024.10.30 20:09:13,2024-10-30 12:09:12,BTCUSD
255,135.59,2024.10.30 20:09:13,2024-10-30 12:09:13,BTCUSD
256,134.30,2024.10.30 20:09:13,2024-10-30 12:09:13,BTCUSD
257,134.10,2024.10.30 20:09:15,2024-10-30 12:09:14,BTCUSD
258,132.00,2024.10.30 20:09:15,2024-10-30 12:09:14,BTCUSD
259,130.80,2024.10.30 20:09:15,2024-10-30 12:09:14,BTCUSD
260,128.30,2024.10.30 20:09:16,2024-10-30 12:09:16,BTCUSD
261,128.30,2024.10.30 20:09:17,2024-10-30 12:09:16,BTCUSD
262,128.30,2024.10.30 20:09:17,2024-10-30 12:09:16,BTCUSD
263,128.30,2024.10.30 20:09:17,2024-10-30 12:09:16,BTCUSD
264,125.80,2024.10.30 20:09:17,2024-10-30 12:09:17,BTCUSD
265,125.60,2024.10.30 20:09:18,2024-10-30 12:09:17,BTCUSD
266,123.70,2024.10.30 20:09:18,2024-10-30 12:09:17,BTCUSD
267,123.70,2024.10.30 20:09:18,2024-10-30 12:09:17,BTCUSD
268,122.90,2024.10.30 20:09:18,2024-10-30 12:09:17,BTCUSD
269,122.90,2024.10.30 20:09:25,2024-10-30 12:09:24,BTCUSD
270,122.90,2024.10.30 20:09:25,2024-10-30 12:09:24,BTCUSD
271,118.50,2024.10.30 20:09:26,2024-10-30 12:09:25,BTCUSD
272,122.90,2024.10.30 20:09:30,2024-10-30 12:09:30,BTCUSD
273,129.53,2024.10.30 20:09:31,2024-10-30 12:09:30,BTCUSD
274,129.80,2024.10.30 20:09:31,2024-10-30 12:09:30,BTCUSD
275,129.80,2024.10.30 20:09:36,2024-10-30 12:09:35,BTCUSD
276,129.80,2024.10.30 20:09:39,2024-10-30 12:09:38,BTCUSD
277,135.80,2024.10.30 20:09:39,2024-10-30 12:09:38,BTCUSD
278,135.80,2024.10.30 20:09:42,2024-10-30 12:09:42,BTCUSD
279,135.80,2024.10.30 20:09:43,2024-10-30 12:09:42,BTCUSD
280,136.80,2024.10.30 20:09:44,2024-10-30 12:09:43,BTCUSD
281,137.30,2024.10.30 20:09:56,2024-10-30 12:09:55,BTCUSD
282,138.01,2024.10.30 20:09:57,2024-10-30 12:09:56,BTCUSD
283,137.40,2024.10.30 20:09:57,2024-10-30 12:09:56,BTCUSD
284,137.80,2024.10.30 20:09:57,2024-10-30 12:09:56,BTCUSD
285,0.00,2024.10.30 20:10:00,2024-10-30 12:09:59,BTCUSD
286,2.36,2024.10.30 20:10:01,2024-10-30 12:10:00,BTCUSD
287,2.40,2024.10.30 20:10:01,2024-10-30 12:10:00,BTCUSD
288,2.40,2024.10.30 20:10:03,2024-10-30 12:10:02,BTCUSD
289,2.40,2024.10.30 20:10:03,2024-10-30 12:10:03,BTCUSD
290,2.40,2024.10.30 20:10:03,2024-10-30 12:10:03,BTCUSD
291,2.40,2024.10.30 20:10:04,2024-10-30 12:10:03,BTCUSD
292,2.40,2024.10.30 20:10:04,2024-10-30 12:10:03,BTCUSD
293,14.23,2024.10.30 20:10:04,2024-10-30 12:10:04,BTCUSD
294,11.80,2024.10.30 20:10:05,2024-10-30 12:10:04,BTCUSD
295,11.00,2024.10.30 20:10:06,2024-10-30 12:10:06,BTCUSD
296,4.50,2024.10.30 20:10:07,2024-10-30 12:10:06,BTCUSD
297,4.10,2024.10.30 20:10:07,2024-10-30 12:10:06,BTCUSD
298,2.10,2024.10.30 20:10:07,2024-10-30 12:10:07,BTCUSD
299,2.10,2024.10.30 20:10:07,2024-10-30 12:10:07,BTCUSD
300,0.20,2024.10.30 20:10:07,2024-10-30 12:10:07,BTCUSD
301,0.20,2024.10.30 20:10:08,2024-10-30 12:10:07,BTCUSD
302,0.20,2024.10.30 20:10:08,2024-10-30 12:10:07,BTCUSD
303,0.20,2024.10.30 20:10:08,2024-10-30 12:10:07,BTCUSD
304,0.20,2024.10.30 20:10:08,2024-10-30 12:10:08,BTCUSD
305,3.80,2024.10.30 20:10:09,2024-10-30 12:10:08,BTCUSD
306,3.90,2024.10.30 20:10:09,2024-10-30 12:10:08,BTCUSD
307,7.40,2024.10.30 20:10:09,2024-10-30 12:10:08,BTCUSD
308,9.90,2024.10.30 20:10:09,2024-10-30 12:10:08,BTCUSD
309,12.90,2024.10.30 20:10:09,2024-10-30 12:10:09,BTCUSD
310,15.90,2024.10.30 20:10:12,2024-10-30 12:10:12,BTCUSD
311,17.60,2024.10.30 20:10:13,2024-10-30 12:10:12,BTCUSD
312,17.60,2024.10.30 20:10:15,2024-10-30 12:10:14,BTCUSD
313,17.60,2024.10.30 20:10:15,2024-10-30 12:10:14,BTCUSD
314,17.60,2024.10.30 20:10:15,2024-10-30 12:10:14,BTCUSD
315,19.90,2024.10.30 20:10:15,2024-10-30 12:10:15,BTCUSD
316,23.50,2024.10.30 20:10:18,2024-10-30 12:10:17,BTCUSD
317,20.10,2024.10.30 20:10:19,2024-10-30 12:10:18,BTCUSD
318,20.10,2024.10.30 20:10:19,2024-10-30 12:10:18,BTCUSD
319,15.41,2024.10.30 20:10:19,2024-10-30 12:10:19,BTCUSD
320,15.37,2024.10.30 20:10:20,2024-10-30 12:10:19,BTCUSD
321,15.37,2024.10.30 20:10:20,2024-10-30 12:10:19,BTCUSD
322,15.37,2024.10.30 20:10:20,2024-10-30 12:10:19,BTCUSD
323,15.37,2024.10.30 20:10:20,2024-10-30 12:10:19,BTCUSD
